user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico
USR-00180,52,H,Coahuila,Acuña,Licenciatura,Empleado,35500,1055,False,True,App,621,6,app_android,8.0,False,False,es_MX,False,2,False
USR-00181,47,H,Sinaloa,Mazatlán,Licenciatura,Empleado,31000,1146,False,True,App,486,17,app_android,,False,False,en_US,False,3,False
USR-00182,26,H,Guanajuato,León,Licenciatura,Empleado,30000,359,False,True,Fan Shop,406,67,app_huawei,4.0,False,False,es_MX,False,1,False
USR-00183,39,M,Veracruz,Veracruz,Licenciatura,Independiente,87000,1410,False,False,App,601,7,app_ios,10.0,False,False,es_MX,False,3,False
USR-00184,23,H,Guanajuato,San Miguel de Allende,Posgrado,Empleado,13000,697,True,False,App,690,2,app_android,8.0,False,True,es_MX,False,3,False
USR-00185,32,M,Nuevo León,San Pedro Garza García,Licenciatura,Estudiante,6500,1685,False,False,App,663,39,app_huawei,4.0,False,False,es_MX,False,0,False
USR-00186,28,M,Estado de México,Toluca,Preparatoria,Empleado,23000,879,True,False,App,716,0,app_android,9.0,False,True,es_MX,False,4,False
USR-00187,54,M,Nuevo León,García,Licenciatura,Empleado,33500,1630,False,True,App,523,74,app_android,4.0,False,True,es_MX,False,0,False
USR-00188,40,M,Otros,Cuernavaca,Licenciatura,Independiente,12500,1426,False,False,App,435,18,app_android,5.0,False,False,es_MX,False,3,False
USR-00189,41,H,Estado de México,Toluca,Licenciatura,Empleado,26000,978,True,True,App,771,3,app_ios,7.0,False,False,es_MX,True,1,False
USR-00190,22,M,Baja California,Ensenada,Licenciatura,Empleado,19500,1276,True,True,App,702,1,app_android,7.0,False,False,es_MX,True,2,False
USR-00191,34,H,Guanajuato,Irapuato,Licenciatura,Empleado,10500,880,True,True,App,536,13,app_ios,8.0,False,False,es_MX,True,2,False
USR-00192,54,M,Guanajuato,San Miguel de Allende,Licenciatura,Empresario,43000,1797,False,False,App,536,0,app_android,7.0,False,False,es_MX,False,2,False
USR-00193,41,H,Nuevo León,San Pedro Garza García,Preparatoria,Empleado,17500,413,False,False,App,401,169,app_android,4.0,False,False,es_MX,False,1,False
USR-00194,49,H,Veracruz,Veracruz,Licenciatura,Desempleado,17000,1111,False,False,App,604,95,app_android,5.0,False,True,es_MX,False,1,False
USR-00195,43,H,Coahuila,Acuña,Licenciatura,Empleado,15000,20,True,False,App,454,8,app_ios,6.0,False,False,es_MX,False,0,False
USR-00196,43,H,Veracruz,Coatzacoalcos,Preparatoria,Independiente,75000,1418,False,False,Fan Shop,750,1,app_ios,9.0,False,False,es_MX,False,4,False
USR-00197,43,M,Chihuahua,Chihuahua,Licenciatura,Empleado,30500,1542,False,True,App,526,13,app_ios,7.0,False,False,es_MX,False,3,False
USR-00198,40,M,Otros,La Paz,Licenciatura,Empresario,32000,392,False,False,App,765,3,app_ios,8.0,False,False,es_MX,False,3,False
USR-00199,49,H,Jalisco,Tlaquepaque,Posgrado,Independiente,32000,1270,True,False,App,740,3,app_huawei,7.0,False,False,es_MX,False,3,False
USR-00200,56,M,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,24500,1298,False,False,App,431,38,app_android,7.0,False,False,es_MX,False,0,False
USR-00201,55,H,Otros,Durango,Licenciatura,Empleado,31500,642,False,True,Fan Shop,593,11,app_huawei,10.0,False,False,es_MX,False,3,False
USR-00202,22,M,Jalisco,Zapopan,Posgrado,Empleado,25000,266,True,True,App,711,2,app_android,8.0,False,False,es_MX,False,3,False
USR-00203,27,H,Baja California,Tecate,Preparatoria,Empresario,20000,56,False,False,App,480,2,app_ios,10.0,False,True,es_MX,False,1,False
USR-00204,25,M,Guanajuato,Irapuato,Licenciatura,Empleado,16000,832,False,False,App,695,0,app_ios,9.0,False,False,es_MX,False,3,False
USR-00205,30,M,Baja California,Tecate,Licenciatura,Desempleado,25500,1090,False,False,App,677,67,app_ios,6.0,False,False,es_MX,False,1,False
USR-00206,45,H,Veracruz,Poza Rica,Secundaria,Empleado,39000,83,True,True,App,687,11,app_ios,10.0,False,False,es_MX,False,3,False
USR-00207,60,M,Ciudad de México,CDMX - Benito Juárez,Posgrado,Independiente,34000,505,False,False,App,467,59,app_android,4.0,False,False,es_MX,False,0,False
USR-00208,32,H,Coahuila,Acuña,Posgrado,Empleado,10500,1563,True,False,App,463,4,app_ios,4.0,False,False,es_MX,False,2,False
USR-00209,38,H,Otros,Villahermosa,Posgrado,Independiente,87000,81,True,False,App,553,9,app_ios,7.0,False,False,es_MX,False,2,False
USR-00210,43,M,,,Licenciatura,Empresario,31000,1602,True,False,App,688,13,app_huawei,9.0,False,False,es_MX,False,2,True
USR-00211,30,M,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,7500,1667,True,False,App,620,3,app_android,8.0,False,True,es_MX,False,3,False
USR-00212,29,M,Jalisco,Puerto Vallarta,Licenciatura,Independiente,23000,985,True,False,Fan Shop,411,19,app_ios,6.0,False,True,es_MX,False,1,False
USR-00213,25,M,Jalisco,Zapopan,Preparatoria,Independiente,9000,217,True,False,App,658,3,app_android,9.0,False,True,es_MX,False,1,False
USR-00214,48,H,Nuevo León,García,Licenciatura,Empresario,13500,769,False,False,App,406,21,app_ios,7.0,False,False,es_MX,False,1,False
USR-00215,31,H,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Independiente,18500,1310,True,False,Fan Shop,686,4,app_android,9.0,False,False,es_MX,True,4,False
USR-00216,54,M,Baja California,Tecate,Licenciatura,Desempleado,29500,572,False,False,Fan Shop,649,116,app_ios,6.0,False,False,es_MX,False,1,False
USR-00217,26,H,Nuevo León,García,Licenciatura,Empleado,20500,1263,True,True,App,662,12,app_android,7.0,False,True,es_MX,False,2,False
USR-00218,45,M,Guanajuato,Irapuato,Licenciatura,Empresario,6500,625,True,False,App,358,14,app_android,7.0,False,False,es_MX,False,2,False
USR-00219,53,M,Sonora,Ciudad Obregón,Posgrado,Independiente,94000,1246,False,False,App,794,14,app_ios,6.0,False,False,es_MX,False,3,False
USR-00220,41,M,Ciudad de México,CDMX - Coyoacán,Secundaria,Empleado,26500,1701,False,True,App,602,8,app_huawei,7.0,False,False,es_MX,False,3,True
USR-00221,21,H,Ciudad de México,CDMX - Coyoacán,Preparatoria,Estudiante,9500,1725,True,False,App,632,3,app_android,10.0,False,True,es_MX,False,3,False
USR-00222,53,M,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Empleado,27000,1495,True,True,App,620,12,app_ios,8.0,False,False,es_MX,False,3,False
USR-00223,48,M,Baja California,Tijuana,Licenciatura,Independiente,23500,993,False,False,Fan Shop,430,12,app_android,7.0,False,False,es_MX,False,3,False
USR-00224,38,H,Otros,La Paz,Licenciatura,Empleado,13500,1107,False,False,App,311,12,app_huawei,4.0,False,False,es_MX,False,2,False
USR-00225,29,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,38500,1007,False,True,App,733,12,app_ios,10.0,False,False,es_MX,False,2,False
USR-00226,26,H,Jalisco,Puerto Vallarta,Licenciatura,Independiente,17500,666,False,False,App,467,2,app_ios,8.0,False,False,es_MX,False,1,False
USR-00227,40,H,Veracruz,Xalapa,Preparatoria,Empresario,94000,948,False,False,App,528,10,app_android,10.0,False,False,es_MX,True,4,False
USR-00228,43,M,Sonora,Hermosillo,Licenciatura,Empleado,30000,390,False,False,App,706,11,app_android,7.0,False,False,es_MX,True,2,False
USR-00229,28,H,Querétaro,Querétaro,Preparatoria,Empleado,22500,1000,True,False,App,452,2,app_ios,7.0,False,False,es_MX,False,1,False
USR-00230,46,H,Nuevo León,Guadalupe,Licenciatura,Empleado,31000,507,True,False,App,671,10,app_android,7.0,False,False,es_MX,False,4,False
USR-00231,49,M,Veracruz,Córdoba,Posgrado,Empresario,19500,341,False,False,App,558,5,app_android,3.0,False,False,es_MX,False,1,False
USR-00232,44,H,Otros,Tepic,Secundaria,Empleado,21500,308,True,True,App,794,3,app_ios,8.0,False,True,es_MX,True,3,False
USR-00233,45,H,Jalisco,Zapopan,Preparatoria,Independiente,25500,1169,True,False,App,652,2,app_ios,7.0,False,True,es_MX,True,2,False
USR-00234,28,SE,Coahuila,Saltillo,Secundaria,Empleado,35500,1271,True,True,App,698,0,app_android,8.0,False,False,es_MX,False,2,False
USR-00235,26,H,Estado de México,Tlalnepantla,Posgrado,Empleado,21000,1576,False,True,App,716,1,app_android,6.0,False,False,es_MX,False,5,False
USR-00236,44,H,Nuevo León,Monterrey,Preparatoria,Desempleado,15000,1089,True,False,App,660,178,app_android,,False,False,es_MX,False,1,False
USR-00237,38,M,Jalisco,Zapopan,Licenciatura,Empleado,20500,1457,True,True,Fan Shop,818,4,app_ios,9.0,False,False,es_MX,True,3,False
USR-00238,28,M,Jalisco,Zapopan,Posgrado,Empresario,8000,895,False,False,App,663,3,app_ios,8.0,False,False,es_MX,False,2,False
USR-00239,30,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,42000,1368,True,False,Fan Shop,704,17,app_huawei,9.0,False,False,es_MX,True,5,False
USR-00240,29,M,Oaxaca,Salina Cruz,Secundaria,Empleado,17000,642,False,True,App,724,12,app_huawei,8.0,False,False,es_MX,False,3,False
USR-00241,29,SE,Nuevo León,Monterrey,Licenciatura,Empleado,13000,715,True,True,App,544,3,app_android,10.0,False,False,es_MX,False,2,False
USR-00242,19,H,Querétaro,El Marqués,Preparatoria,Estudiante,27500,1734,True,False,App,528,2,app_ios,8.0,False,False,es_MX,True,1,False
USR-00243,21,H,Otros,Cuernavaca,Secundaria,Empleado,8000,1637,True,True,App,484,2,app_ios,10.0,False,True,es_MX,False,2,False
USR-00244,25,H,Nuevo León,García,Posgrado,Empresario,17000,36,True,False,App,765,0,app_android,9.0,False,False,es_MX,False,2,False
USR-00245,47,H,Oaxaca,Juchitán,Licenciatura,Empleado,14500,596,True,True,App,517,9,app_ios,6.0,False,False,es_MX,True,3,False
USR-00246,36,H,Jalisco,Puerto Vallarta,Preparatoria,Empleado,35500,124,False,True,App,544,18,app_android,8.0,False,False,es_MX,False,4,False
USR-00247,42,H,Ciudad de México,CDMX - Coyoacán,Posgrado,Independiente,8000,44,False,False,App,581,7,app_ios,5.0,True,False,es_MX,False,1,True
USR-00248,27,M,Nuevo León,San Pedro Garza García,Preparatoria,Empleado,8000,716,False,False,App,642,78,app_huawei,5.0,False,False,es_MX,False,0,False
USR-00249,59,M,Tamaulipas,Ciudad Victoria,Licenciatura,Empleado,74000,1128,False,False,App,713,8,app_ios,9.0,True,False,es_MX,False,3,False
USR-00250,48,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,11500,538,False,False,Fan Shop,400,3,app_ios,6.0,False,True,es_MX,False,2,False
USR-00251,36,H,Sinaloa,Culiacán,Preparatoria,Empleado,18000,1527,False,True,App,346,24,app_ios,6.0,False,False,es_MX,False,2,False
USR-00252,52,M,,,Licenciatura,Empleado,29000,1482,False,False,Fan Shop,673,18,app_ios,7.0,True,False,es_MX,True,3,False
USR-00253,28,H,Estado de México,Nezahualcóyotl,Licenciatura,Empleado,18000,769,True,False,App,708,4,app_ios,9.0,False,False,es_MX,False,3,False
USR-00254,36,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,23000,551,False,True,App,466,50,app_android,7.0,False,False,es_MX,False,1,False
USR-00255,40,M,Jalisco,Guadalajara,Preparatoria,Independiente,24000,1223,False,False,App,842,10,app_android,7.0,False,False,es_MX,False,3,False
USR-00256,29,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Independiente,93000,340,True,False,App,639,5,app_huawei,6.0,False,True,es_MX,False,3,False
USR-00257,38,H,Jalisco,Zapopan,Licenciatura,Empleado,8500,1594,True,False,App,458,4,app_huawei,3.0,False,False,es_MX,False,1,False
USR-00258,39,H,Jalisco,San Pedro Tlaquepaque,Licenciatura,Empleado,21000,716,False,True,App,559,153,app_android,4.0,False,False,es_MX,True,1,False
USR-00259,20,M,,,Preparatoria,Estudiante,11000,38,True,False,App,734,0,app_ios,10.0,False,True,es_MX,True,2,False
USR-00260,35,M,Otros,Zacatecas,Licenciatura,Empresario,21000,1650,True,False,App,656,10,app_huawei,8.0,False,False,es_MX,False,3,False
USR-00261,31,M,Estado de México,Naucalpan,Licenciatura,Empleado,14500,282,True,True,App,694,2,app_android,10.0,False,False,es_MX,False,2,True
USR-00262,43,M,Baja California,Tecate,Posgrado,Empleado,21500,522,False,True,App,693,3,app_ios,9.0,False,False,es_MX,False,2,False
USR-00263,48,M,Estado de México,Tlalnepantla,Licenciatura,Empleado,49000,810,True,False,App,768,15,app_android,9.0,False,True,es_MX,True,3,False
USR-00264,28,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Independiente,25500,468,True,False,App,568,2,app_ios,8.0,False,True,es_MX,True,2,False
USR-00265,48,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,30500,1664,False,True,Fan Shop,493,8,app_android,9.0,False,False,es_MX,False,3,False
USR-00266,48,SE,Veracruz,Córdoba,Licenciatura,Empleado,19000,770,True,True,App,431,11,app_huawei,6.0,False,False,es_MX,False,2,False
USR-00267,44,M,Jalisco,Tlaquepaque,Secundaria,Independiente,85000,552,False,False,App,807,2,app_ios,9.0,False,True,es_MX,False,3,False
USR-00268,44,M,Ciudad de México,CDMX - Tlalpan,Preparatoria,Empleado,24500,1257,True,False,App,782,0,app_android,7.0,False,True,es_MX,True,2,False
USR-00269,27,SE,Tamaulipas,Ciudad Victoria,Licenciatura,Independiente,23000,891,True,False,App,718,2,app_android,8.0,False,False,es_MX,False,3,False
USR-00270,28,H,Oaxaca,Salina Cruz,Licenciatura,Empleado,29000,566,False,True,App,448,3,app_ios,7.0,False,True,es_MX,False,1,False
USR-00271,56,M,Otros,Villahermosa,Licenciatura,Empleado,75000,589,False,True,App,741,19,app_android,8.0,False,False,es_MX,True,4,False
USR-00272,24,H,Tamaulipas,Nuevo Laredo,Licenciatura,Desempleado,26000,788,False,False,App,438,45,app_ios,6.0,False,False,es_MX,True,1,False
USR-00273,49,H,Baja California,Mexicali,Preparatoria,Empleado,13500,652,True,True,Fan Shop,778,15,app_android,9.0,False,False,es_MX,False,4,False
USR-00274,48,M,Ciudad de México,CDMX - Coyoacán,Preparatoria,Empleado,19500,800,False,True,App,690,3,app_huawei,7.0,False,False,es_MX,True,3,False
USR-00275,55,M,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Empleado,38000,1782,True,False,App,628,18,app_android,10.0,False,False,es_MX,True,2,False
USR-00276,43,H,Nuevo León,Apodaca,Licenciatura,Desempleado,17000,990,False,False,App,371,149,app_ios,6.0,False,False,es_MX,False,0,False
USR-00277,45,H,Estado de México,Toluca,Licenciatura,Empleado,24500,788,True,False,App,717,1,app_ios,8.0,False,False,es_MX,True,3,False
USR-00278,30,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empresario,50000,984,False,False,App,716,9,app_ios,,False,False,es_MX,False,3,False
USR-00279,26,H,Baja California,Tijuana,Preparatoria,Desempleado,31000,517,False,False,App,645,139,app_ios,7.0,False,False,es_MX,False,1,False
USR-00280,38,H,Nuevo León,San Pedro Garza García,Licenciatura,Empleado,38000,1759,True,True,App,596,17,app_ios,10.0,False,False,es_MX,True,4,False
USR-00281,45,H,Veracruz,Xalapa,Licenciatura,Desempleado,24500,796,False,False,Fan Shop,555,62,app_ios,5.0,False,False,es_MX,True,1,False
USR-00282,48,H,Baja California,Ensenada,Posgrado,Independiente,29000,391,True,False,App,596,15,app_ios,8.0,False,True,es_MX,False,2,False
USR-00283,47,M,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,29000,1614,False,False,App,719,19,app_ios,7.0,False,False,es_MX,True,5,False
USR-00284,45,M,Puebla,Puebla,Posgrado,Empleado,16500,145,False,False,App,327,22,app_ios,7.0,False,False,es_MX,False,1,True
USR-00285,40,M,Guanajuato,San Miguel de Allende,Licenciatura,Empleado,42000,666,True,True,App,640,17,app_android,10.0,False,False,es_MX,True,4,False
USR-00286,34,H,Ciudad de México,CDMX - Tlalpan,Posgrado,Empleado,28000,1610,True,True,App,796,5,app_android,10.0,False,False,es_MX,False,4,False
USR-00287,41,M,,,Preparatoria,Independiente,26000,1140,False,False,App,610,10,app_huawei,8.0,False,False,es_MX,False,2,False
USR-00288,59,M,Yucatán,Mérida,Posgrado,Empresario,33500,487,False,False,App,490,152,app_ios,5.0,False,False,es_MX,False,1,True
USR-00289,54,M,Nuevo León,Guadalupe,Preparatoria,Empleado,30500,720,False,True,App,776,4,app_android,7.0,False,False,es_MX,False,1,False
USR-00290,42,M,Nuevo León,Monterrey,Secundaria,Empresario,31000,97,False,False,App,500,164,app_huawei,,False,False,es_MX,True,1,False
USR-00291,34,M,Guanajuato,León,Preparatoria,Empresario,57000,1200,False,False,App,540,11,app_android,,False,False,es_MX,True,0,False
USR-00292,55,M,Otros,Durango,Licenciatura,Independiente,23000,1292,True,False,App,723,7,app_android,9.0,False,False,es_MX,True,3,False
USR-00293,20,H,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Estudiante,27000,1302,True,False,App,685,0,app_ios,9.0,False,False,es_MX,False,2,False
USR-00294,35,H,Baja California,Tijuana,Preparatoria,Empleado,11000,362,True,True,Fan Shop,444,12,app_ios,5.0,False,False,es_MX,False,1,False
USR-00295,35,M,Guanajuato,León,Preparatoria,Empresario,42000,1414,True,False,Fan Shop,681,15,app_huawei,10.0,False,True,es_MX,False,3,False
USR-00296,53,M,Veracruz,Coatzacoalcos,Licenciatura,Empresario,95000,356,True,False,App,631,10,app_ios,6.0,False,True,es_MX,False,3,False
USR-00297,52,H,Otros,Campeche,Licenciatura,Empleado,26000,225,False,False,App,525,80,app_ios,4.0,False,False,es_MX,True,1,False
USR-00298,36,H,Ciudad de México,CDMX - Coyoacán,Secundaria,Empleado,29500,689,False,True,App,617,2,app_android,6.0,False,False,es_MX,False,3,False
USR-00299,27,H,Sonora,Hermosillo,Posgrado,Empleado,16000,809,False,True,Fan Shop,466,7,app_android,4.0,False,True,es_MX,True,1,False
USR-00300,41,M,Guanajuato,Salamanca,Licenciatura,Empresario,63000,1243,False,False,App,584,1,app_android,6.0,True,True,es_MX,False,2,False
USR-00301,29,H,Baja California,Tijuana,Posgrado,Empleado,17000,772,False,True,App,547,8,app_android,3.0,False,False,es_MX,False,2,False
USR-00302,29,H,Nuevo León,San Pedro Garza García,Licenciatura,Desempleado,8500,931,False,False,Fan Shop,431,40,app_huawei,7.0,False,False,es_MX,False,0,False
USR-00303,28,H,Baja California,Mexicali,Licenciatura,Empleado,18500,1528,True,True,App,598,0,app_ios,9.0,True,True,es_MX,False,1,False
USR-00304,38,M,Ciudad de México,CDMX - Benito Juárez,Posgrado,Empresario,48000,804,True,False,App,665,5,app_android,10.0,False,False,es_MX,True,1,False
USR-00305,58,H,Guanajuato,San Miguel de Allende,Preparatoria,Empleado,58000,1139,False,False,Fan Shop,789,7,app_ios,7.0,False,False,es_MX,False,4,False
USR-00306,42,H,Ciudad de México,CDMX - Tlalpan,Posgrado,Empleado,14000,1265,True,True,App,646,7,app_android,8.0,False,False,es_MX,False,2,False
USR-00307,27,H,Otros,Tepic,Preparatoria,Empleado,22000,1248,True,False,App,536,19,app_android,6.0,False,False,es_MX,False,1,False
USR-00308,30,H,Otros,Tuxtla Gutiérrez,Licenciatura,Empleado,28000,1343,False,False,App,741,4,app_android,10.0,False,False,es_MX,True,5,False
USR-00309,20,M,Sonora,Ciudad Obregón,Preparatoria,Estudiante,19500,1364,False,False,Fan Shop,758,1,app_android,9.0,False,False,es_MX,True,2,False
USR-00310,40,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,27500,1589,True,False,App,840,0,app_ios,10.0,False,True,es_MX,False,4,False
USR-00311,20,M,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Estudiante,13000,1260,True,False,App,777,3,app_android,8.0,False,False,es_MX,False,2,False
USR-00312,50,H,Estado de México,Nezahualcóyotl,Licenciatura,Empleado,35500,1521,False,True,App,527,9,app_ios,9.0,False,False,en_US,True,2,False
USR-00313,26,H,Tamaulipas,Matamoros,Preparatoria,Empleado,33500,1527,False,True,App,665,4,app_ios,8.0,False,False,en_US,False,3,False
USR-00314,43,H,Ciudad de México,CDMX - Cuauhtémoc,Posgrado,Empresario,34000,881,False,False,App,509,172,app_huawei,5.0,False,False,es_MX,False,1,False
USR-00315,33,M,Coahuila,Saltillo,Preparatoria,Empleado,11500,758,False,False,App,657,52,app_huawei,6.0,False,False,es_MX,False,0,False
USR-00316,31,M,Estado de México,Naucalpan,Posgrado,Independiente,96000,1689,True,False,Fan Shop,609,3,app_huawei,9.0,False,False,es_MX,False,2,False
USR-00317,32,H,,,Preparatoria,Empleado,21000,1712,False,True,App,766,11,app_huawei,10.0,False,False,es_MX,False,3,False
USR-00318,25,H,Otros,Zacatecas,Posgrado,Empleado,18000,736,True,False,Fan Shop,474,3,app_android,10.0,False,False,es_MX,False,1,False
USR-00319,30,H,Nuevo León,Santa Catarina,Licenciatura,Empleado,24500,94,True,True,Fan Shop,761,0,app_ios,9.0,False,True,es_MX,False,2,False
