producto_id,user_id,tipo_producto,fecha_apertura,estatus,limite_credito,saldo_actual,utilizacion_pct,tasa_interes_anual,plazo_meses,monto_mensualidad,fecha_ultimo_movimiento,es_dato_sintetico
PRD-00000240,USR-00094,tarjeta_credito_hey,2025-05-28,activo,128000.0,58662.4,0.4583,31.14,,,2025-11-11,True
PRD-00000241,USR-00094,seguro_compras,2024-03-05,activo,,,,,,,2025-11-21,True
PRD-00000242,USR-00095,cuenta_debito,2025-02-19,activo,,22440.65,,,,,2025-11-07,True
PRD-00000243,USR-00095,credito_nomina,2025-05-30,cancelado,52000.0,16931.2,0.3256,21.46,6.0,3001.1,2025-10-23,True
PRD-00000244,USR-00095,inversion_hey,2025-11-16,activo,,2468.85,,7.45,,,2025-10-26,True
PRD-00000245,USR-00096,cuenta_debito,2025-05-04,activo,,41923.13,,,,,2025-11-12,True
PRD-00000246,USR-00097,cuenta_debito,2024-03-04,activo,,73312.12,,,,,2025-09-19,True
PRD-00000247,USR-00097,inversion_hey,2023-10-22,activo,,342310.9,,6.63,,,2025-11-19,True
PRD-00000248,USR-00098,cuenta_debito,2025-05-21,activo,,5248.87,,,,,2025-11-25,True
PRD-00000249,USR-00098,tarjeta_credito_hey,2025-02-11,activo,73000.0,21812.4,0.2988,32.33,,,2025-10-23,True
PRD-00000250,USR-00098,seguro_compras,2025-08-22,activo,,,,,,,2025-10-13,True
PRD-00000251,USR-00099,cuenta_debito,2025-10-20,activo,,45072.07,,,,,2025-11-14,True
PRD-00000252,USR-00099,credito_personal,2025-06-03,suspendido,11000.0,8475.5,0.7705,32.65,12.0,837.34,2025-11-24,True
PRD-00000253,USR-00100,cuenta_debito,2024-07-13,activo,,47380.91,,,,,2025-09-12,True
PRD-00000254,USR-00101,cuenta_debito,2025-09-23,activo,,74572.26,,,,,2025-09-24,True
PRD-00000255,USR-00101,tarjeta_credito_hey,2025-07-12,activo,34000.0,6449.8,0.1897,45.82,,,2025-10-25,True
PRD-00000256,USR-00102,cuenta_debito,2025-09-23,activo,,14805.1,,,,,2025-10-24,True
PRD-00000257,USR-00102,tarjeta_credito_hey,2023-10-26,activo,13000.0,2641.6,0.2032,45.59,,,2025-11-04,True
PRD-00000258,USR-00103,cuenta_debito,2024-11-30,activo,,27317.18,,,,,2025-11-24,True
PRD-00000259,USR-00104,cuenta_debito,2024-04-04,activo,,73655.47,,,,,2025-10-06,True
PRD-00000260,USR-00104,inversion_hey,2023-04-21,activo,,65655.25,,9.65,,,2025-09-16,True
PRD-00000261,USR-00104,seguro_compras,2025-01-16,activo,,,,,,,2025-10-09,True
PRD-00000262,USR-00105,cuenta_debito,2025-06-18,activo,,23761.37,,,,,2025-10-16,True
PRD-00000263,USR-00106,cuenta_debito,2025-09-22,activo,,60152.19,,,,,2025-10-09,True
PRD-00000264,USR-00106,tarjeta_credito_hey,2025-10-30,activo,48000.0,11779.2,0.2454,42.42,,,2025-11-26,True
PRD-00000265,USR-00106,credito_nomina,2025-08-30,activo,66000.0,28215.0,0.4275,24.76,18.0,1892.5,2025-10-25,True
PRD-00000266,USR-00106,inversion_hey,2025-08-26,activo,,964.93,,3.52,,,2025-10-03,True
PRD-00000267,USR-00107,cuenta_debito,2023-09-20,activo,,62451.72,,,,,2025-10-16,True
PRD-00000268,USR-00107,tarjeta_credito_hey,2023-06-12,activo,127000.0,49758.6,0.3918,28.61,,,2025-10-23,True
PRD-00000269,USR-00108,cuenta_debito,2025-06-25,activo,,30076.53,,,,,2025-09-18,True
PRD-00000270,USR-00108,tarjeta_credito_hey,2025-10-04,activo,137000.0,43593.4,0.3182,42.32,,,2025-11-19,True
PRD-00000271,USR-00108,seguro_vida,2025-04-24,cancelado,,,,,,,2025-10-11,True
PRD-00000272,USR-00109,cuenta_debito,2025-11-01,activo,,59424.2,,,,,2025-11-28,True
PRD-00000273,USR-00109,tarjeta_credito_garantizada,2025-07-13,cancelado,18000.0,1256.4,0.0698,56.87,,,2025-11-28,True
PRD-00000274,USR-00110,cuenta_debito,2023-04-19,activo,,58467.2,,,,,2025-09-15,True
PRD-00000275,USR-00111,cuenta_debito,2025-11-12,activo,,20001.82,,,,,2025-10-09,True
PRD-00000276,USR-00111,cuenta_negocios,2025-11-25,activo,,22524.12,,,,,2025-09-07,True
PRD-00000277,USR-00111,credito_personal,2025-10-25,activo,12000.0,2227.2,0.1856,21.67,24.0,115.18,2025-09-10,True
PRD-00000278,USR-00112,cuenta_debito,2023-10-05,activo,,2143.06,,,,,2025-08-30,True
PRD-00000279,USR-00112,inversion_hey,2025-11-24,activo,,312376.17,,7.1,,,2025-11-27,True
PRD-00000280,USR-00112,seguro_vida,2023-12-12,activo,,,,,,,2025-11-10,True
PRD-00000281,USR-00113,cuenta_debito,2024-03-20,activo,,29624.32,,,,,2025-09-09,True
PRD-00000282,USR-00114,cuenta_debito,2025-11-25,activo,,46099.96,,,,,2025-11-21,True
PRD-00000283,USR-00114,inversion_hey,2025-10-28,activo,,215149.26,,3.54,,,2025-09-21,True
PRD-00000284,USR-00114,tarjeta_credito_hey,2025-07-16,activo,41000.0,11393.9,0.2779,38.14,,,2025-09-21,True
PRD-00000285,USR-00114,seguro_vida,2024-04-27,activo,,,,,,,2025-11-04,True
PRD-00000286,USR-00115,cuenta_debito,2023-08-07,activo,,25432.36,,,,,2025-11-09,True
PRD-00000287,USR-00115,tarjeta_credito_hey,2025-08-19,activo,17000.0,3167.1,0.1863,34.85,,,2025-10-23,True
PRD-00000288,USR-00115,credito_nomina,2024-05-11,activo,5000.0,2797.5,0.5595,24.57,24.0,148.7,2025-10-24,True
PRD-00000289,USR-00116,cuenta_debito,2025-06-19,activo,,22223.52,,,,,2025-09-23,True
PRD-00000290,USR-00116,inversion_hey,2024-06-13,activo,,102108.85,,5.88,,,2025-11-26,True
PRD-00000291,USR-00117,cuenta_debito,2024-09-27,activo,,10687.42,,,,,2025-11-28,True
PRD-00000292,USR-00117,tarjeta_credito_hey,2024-12-27,activo,128000.0,32729.6,0.2557,45.41,,,2025-11-21,True
PRD-00000293,USR-00118,cuenta_debito,2023-05-14,activo,,75412.19,,,,,2025-09-16,True
PRD-00000294,USR-00118,tarjeta_credito_hey,2024-10-12,suspendido,21000.0,8385.3,0.3993,31.18,,,2025-09-02,True
PRD-00000295,USR-00118,seguro_compras,2025-01-23,cancelado,,,,,,,2025-09-05,True
PRD-00000296,USR-00119,cuenta_debito,2024-10-12,cancelado,,55568.14,,,,,2025-10-15,True
PRD-00000297,USR-00119,credito_personal,2023-10-14,suspendido,49000.0,47824.0,0.976,39.51,36.0,2287.16,2025-10-16,True
PRD-00000298,USR-00120,cuenta_debito,2022-10-19,cancelado,,29114.25,,,,,2025-10-11,True
PRD-00000299,USR-00120,credito_personal,2025-08-27,activo,35000.0,11781.0,0.3366,23.78,12.0,1112.75,2025-10-25,True
PRD-00000300,USR-00120,credito_auto,2025-04-29,activo,295000.0,78529.0,0.2662,18.63,60.0,2021.13,2025-10-29,True
PRD-00000301,USR-00121,cuenta_debito,2025-09-02,activo,,27906.26,,,,,2025-11-26,True
PRD-00000302,USR-00121,tarjeta_credito_hey,2024-02-07,activo,92000.0,40516.8,0.4404,41.27,,,2025-11-13,True
PRD-00000303,USR-00121,credito_nomina,2024-02-02,activo,71000.0,14235.5,0.2005,33.0,18.0,1013.29,2025-09-11,True
PRD-00000304,USR-00122,cuenta_debito,2025-09-03,activo,,16596.82,,,,,2025-09-21,True
PRD-00000305,USR-00122,seguro_compras,2025-09-27,activo,,,,,,,2025-09-10,True
PRD-00000306,USR-00123,cuenta_debito,2023-10-28,activo,,81403.76,,,,,2025-09-29,True
PRD-00000307,USR-00123,tarjeta_credito_hey,2023-12-10,activo,26000.0,9196.2,0.3537,37.12,,,2025-09-21,True
PRD-00000308,USR-00124,cuenta_debito,2022-05-13,activo,,51031.24,,,,,2025-08-30,True
PRD-00000309,USR-00125,cuenta_debito,2024-10-11,cancelado,,48904.16,,,,,2025-11-28,True
PRD-00000310,USR-00125,tarjeta_credito_hey,2025-01-04,activo,128000.0,77516.8,0.6056,39.29,,,2025-10-23,True
PRD-00000311,USR-00125,seguro_compras,2024-08-27,activo,,,,,,,2025-08-30,True
PRD-00000312,USR-00126,cuenta_debito,2024-02-01,activo,,77253.18,,,,,2025-11-09,True
PRD-00000313,USR-00127,cuenta_debito,2023-06-11,activo,,67163.43,,,,,2025-10-21,True
PRD-00000314,USR-00127,credito_nomina,2023-11-04,activo,43000.0,7735.7,0.1799,21.58,24.0,399.71,2025-10-11,True
PRD-00000315,USR-00128,cuenta_debito,2024-08-26,cancelado,,35823.54,,,,,2025-11-21,True
PRD-00000316,USR-00128,tarjeta_credito_hey,2025-06-07,activo,50000.0,35230.0,0.7046,45.06,,,2025-10-28,True
PRD-00000317,USR-00129,cuenta_debito,2025-11-23,activo,,2785.34,,,,,2025-09-30,True
PRD-00000318,USR-00129,inversion_hey,2024-11-30,activo,,203937.74,,8.47,,,2025-11-14,True
PRD-00000319,USR-00129,tarjeta_credito_hey,2025-11-16,activo,144000.0,13881.6,0.0964,31.96,,,2025-11-23,True
PRD-00000320,USR-00129,seguro_vida,2025-07-15,activo,,,,,,,2025-11-20,True
PRD-00000321,USR-00130,cuenta_debito,2025-10-29,activo,,49640.83,,,,,2025-11-04,True
PRD-00000322,USR-00130,inversion_hey,2025-09-22,activo,,317078.81,,3.96,,,2025-11-02,True
PRD-00000323,USR-00130,tarjeta_credito_hey,2025-08-11,activo,65000.0,5330.0,0.082,36.13,,,2025-11-08,True
PRD-00000324,USR-00130,seguro_vida,2025-10-21,activo,,,,,,,2025-11-10,True
PRD-00000325,USR-00131,cuenta_debito,2023-08-17,cancelado,,12569.62,,,,,2025-10-17,True
PRD-00000326,USR-00131,inversion_hey,2023-06-24,activo,,18188.2,,4.84,,,2025-09-23,True
PRD-00000327,USR-00132,cuenta_debito,2024-09-22,activo,,44195.96,,,,,2025-10-12,True
PRD-00000328,USR-00132,credito_nomina,2024-06-25,activo,18000.0,8650.8,0.4806,18.69,6.0,1521.41,2025-10-04,True
PRD-00000329,USR-00133,cuenta_debito,2022-03-23,activo,,59390.51,,,,,2025-08-30,True
PRD-00000330,USR-00133,tarjeta_credito_garantizada,2023-08-10,activo,6000.0,5935.2,0.9892,63.95,,,2025-09-24,True
PRD-00000331,USR-00133,credito_personal,2023-04-02,activo,10000.0,9330.0,0.933,45.72,12.0,983.2,2025-11-28,True
PRD-00000332,USR-00134,cuenta_debito,2022-10-16,activo,,31766.4,,,,,2025-10-29,True
PRD-00000333,USR-00134,inversion_hey,2025-11-13,activo,,183425.35,,6.7,,,2025-11-24,True
PRD-00000334,USR-00134,tarjeta_credito_hey,2024-09-05,activo,12000.0,4056.0,0.338,40.21,,,2025-09-10,True
PRD-00000335,USR-00134,credito_auto,2025-09-16,activo,475000.0,114095.0,0.2402,16.31,48.0,3251.63,2025-10-26,True
PRD-00000336,USR-00135,cuenta_debito,2025-11-21,activo,,17361.65,,,,,2025-11-03,True
PRD-00000337,USR-00135,tarjeta_credito_hey,2025-11-14,activo,65000.0,26786.5,0.4121,29.37,,,2025-11-11,True
PRD-00000338,USR-00136,cuenta_debito,2025-11-27,cancelado,,38228.04,,,,,2025-09-23,True
PRD-00000339,USR-00137,cuenta_debito,2025-09-15,activo,,34317.01,,,,,2025-09-17,True
PRD-00000340,USR-00138,cuenta_debito,2025-11-27,activo,,78883.59,,,,,2025-11-11,True
PRD-00000341,USR-00138,inversion_hey,2025-11-26,activo,,115705.08,,4.5,,,2025-10-10,True
PRD-00000342,USR-00138,tarjeta_credito_hey,2025-07-01,activo,107000.0,13482.0,0.126,31.17,,,2025-09-04,True
PRD-00000343,USR-00139,cuenta_debito,2025-07-29,activo,,66198.23,,,,,2025-09-18,True
PRD-00000344,USR-00139,inversion_hey,2025-06-16,activo,,428747.04,,3.59,,,2025-09-22,True
PRD-00000345,USR-00139,credito_auto,2025-09-20,activo,322000.0,114277.8,0.3549,21.85,60.0,3146.49,2025-10-23,True
PRD-00000346,USR-00140,cuenta_debito,2025-02-20,activo,,24941.59,,,,,2025-11-18,True
PRD-00000347,USR-00140,tarjeta_credito_hey,2024-06-12,activo,110000.0,53075.0,0.4825,41.21,,,2025-09-26,True
PRD-00000348,USR-00140,credito_nomina,2024-10-03,activo,51000.0,26856.6,0.5266,30.31,6.0,4880.03,2025-11-26,True
PRD-00000349,USR-00140,inversion_hey,2025-05-06,activo,,12189.39,,3.9,,,2025-10-13,True
PRD-00000350,USR-00141,cuenta_debito,2021-12-01,activo,,36368.9,,,,,2025-10-06,True
PRD-00000351,USR-00142,cuenta_debito,2025-05-10,activo,,58782.35,,,,,2025-09-17,True
PRD-00000352,USR-00142,tarjeta_credito_garantizada,2022-08-15,cancelado,11000.0,594.0,0.054,56.35,,,2025-10-20,True
PRD-00000353,USR-00143,cuenta_debito,2022-01-08,activo,,59250.56,,,,,2025-10-14,True
PRD-00000354,USR-00144,cuenta_debito,2022-12-18,suspendido,,2952.3,,,,,2025-11-27,True
PRD-00000355,USR-00144,inversion_hey,2025-09-29,activo,,304420.47,,7.73,,,2025-11-07,True
PRD-00000356,USR-00144,tarjeta_credito_hey,2022-10-04,activo,12000.0,669.6,0.0558,44.31,,,2025-09-15,True
PRD-00000357,USR-00145,cuenta_debito,2025-03-24,activo,,3401.72,,,,,2025-10-29,True
PRD-00000358,USR-00145,inversion_hey,2024-12-08,activo,,356339.41,,5.96,,,2025-11-13,True
PRD-00000359,USR-00145,tarjeta_credito_hey,2024-07-19,activo,143000.0,8565.7,0.0599,39.95,,,2025-10-03,True
PRD-00000360,USR-00146,cuenta_debito,2025-03-06,activo,,27421.31,,,,,2025-10-26,True
PRD-00000361,USR-00146,inversion_hey,2024-11-27,activo,,480086.69,,9.28,,,2025-09-28,True
PRD-00000362,USR-00146,tarjeta_credito_hey,2024-11-30,activo,121000.0,38828.9,0.3209,44.49,,,2025-11-23,True
PRD-00000363,USR-00147,cuenta_debito,2024-09-12,activo,,82745.38,,,,,2025-10-08,True
PRD-00000364,USR-00148,cuenta_debito,2025-11-13,activo,,51205.68,,,,,2025-09-15,True
PRD-00000365,USR-00148,tarjeta_credito_garantizada,2025-08-21,revision_de_pagos,3000.0,2272.8,0.7576,48.08,,,2025-09-03,True
PRD-00000366,USR-00148,credito_personal,2025-09-14,activo,93000.0,66522.9,0.7153,21.68,36.0,2529.54,2025-10-10,True
PRD-00000367,USR-00149,cuenta_debito,2022-01-29,activo,,28652.49,,,,,2025-10-16,True
PRD-00000368,USR-00149,inversion_hey,2024-02-23,cancelado,,13182.55,,3.92,,,2025-10-19,True
PRD-00000369,USR-00149,tarjeta_credito_hey,2023-10-24,activo,12000.0,3320.4,0.2767,45.65,,,2025-09-15,True
PRD-00000370,USR-00150,cuenta_debito,2023-03-29,activo,,63395.02,,,,,2025-11-27,True
PRD-00000371,USR-00150,cuenta_negocios,2025-06-22,activo,,39932.48,,,,,2025-09-08,True
PRD-00000372,USR-00150,tarjeta_credito_negocios,2023-01-19,suspendido,252000.0,104882.4,0.4162,39.33,,,2025-09-02,True
PRD-00000373,USR-00151,cuenta_debito,2025-09-21,activo,,30044.86,,,,,2025-10-14,True
PRD-00000374,USR-00151,inversion_hey,2025-07-24,activo,,28301.48,,4.37,,,2025-10-04,True
PRD-00000375,USR-00152,cuenta_debito,2025-07-31,activo,,72698.63,,,,,2025-09-22,True
PRD-00000376,USR-00152,cuenta_negocios,2025-10-19,activo,,4561.71,,,,,2025-08-31,True
PRD-00000377,USR-00152,tarjeta_credito_negocios,2024-02-14,activo,478000.0,172605.8,0.3611,46.04,,,2025-09-24,True
PRD-00000378,USR-00153,cuenta_debito,2025-10-24,activo,,18071.23,,,,,2025-10-02,True
PRD-00000379,USR-00153,tarjeta_credito_garantizada,2025-11-03,cancelado,11000.0,1868.9,0.1699,49.59,,,2025-11-03,True
PRD-00000380,USR-00154,cuenta_debito,2023-06-26,activo,,30063.47,,,,,2025-11-16,True
PRD-00000381,USR-00155,cuenta_debito,2025-11-11,activo,,5980.08,,,,,2025-11-22,True
PRD-00000382,USR-00155,inversion_hey,2025-03-20,activo,,335433.13,,4.6,,,2025-11-10,True
PRD-00000383,USR-00155,tarjeta_credito_hey,2024-03-26,suspendido,122000.0,24082.8,0.1974,39.14,,,2025-10-16,True
PRD-00000384,USR-00156,cuenta_debito,2025-11-09,activo,,52581.57,,,,,2025-11-18,True
PRD-00000385,USR-00157,cuenta_debito,2025-02-21,activo,,57279.22,,,,,2025-09-02,True
PRD-00000386,USR-00157,inversion_hey,2025-10-12,activo,,245212.61,,4.33,,,2025-10-02,True
PRD-00000387,USR-00157,tarjeta_credito_hey,2024-09-04,activo,114000.0,12836.4,0.1126,30.34,,,2025-10-26,True
PRD-00000388,USR-00157,credito_auto,2025-09-12,activo,277000.0,45206.4,0.1632,17.8,36.0,1629.79,2025-11-09,True
PRD-00000389,USR-00158,cuenta_debito,2025-02-17,cancelado,,47217.42,,,,,2025-09-06,True
PRD-00000390,USR-00158,tarjeta_credito_hey,2025-08-03,activo,57000.0,31236.0,0.548,38.62,,,2025-10-20,True
PRD-00000391,USR-00159,cuenta_debito,2025-11-14,cancelado,,54893.81,,,,,2025-10-27,True
PRD-00000392,USR-00159,inversion_hey,2025-01-03,activo,,398777.63,,9.62,,,2025-11-22,True
PRD-00000393,USR-00160,cuenta_debito,2023-11-11,activo,,81210.31,,,,,2025-10-05,True
PRD-00000394,USR-00160,tarjeta_credito_hey,2024-02-26,activo,125000.0,25375.0,0.203,31.7,,,2025-10-09,True
PRD-00000395,USR-00161,cuenta_debito,2022-05-27,cancelado,,56681.41,,,,,2025-11-05,True
PRD-00000396,USR-00162,cuenta_debito,2025-11-03,activo,,65982.19,,,,,2025-09-13,True
PRD-00000397,USR-00162,credito_nomina,2025-11-02,activo,32000.0,15814.4,0.4942,20.18,6.0,2793.02,2025-11-26,True
PRD-00000398,USR-00163,cuenta_debito,2025-07-18,activo,,49658.08,,,,,2025-10-01,True
PRD-00000399,USR-00163,inversion_hey,2025-09-05,activo,,61391.24,,6.24,,,2025-11-21,True
PRD-00000400,USR-00163,tarjeta_credito_hey,2025-10-24,activo,8000.0,884.8,0.1106,39.21,,,2025-09-29,True
PRD-00000401,USR-00163,seguro_vida,2025-11-21,suspendido,,,,,,,2025-11-24,True
PRD-00000402,USR-00164,cuenta_debito,2024-09-24,activo,,58348.83,,,,,2025-09-08,True
PRD-00000403,USR-00164,cuenta_negocios,2025-02-07,activo,,61016.2,,,,,2025-10-31,True
PRD-00000404,USR-00164,tarjeta_credito_negocios,2025-11-15,activo,402000.0,130248.0,0.324,34.44,,,2025-10-31,True
PRD-00000405,USR-00164,credito_auto,2025-02-04,activo,129000.0,31656.6,0.2454,16.78,24.0,1561.83,2025-11-24,True
PRD-00000406,USR-00165,cuenta_debito,2025-08-12,activo,,44501.13,,,,,2025-09-28,True
PRD-00000407,USR-00165,inversion_hey,2023-08-27,activo,,461064.93,,5.12,,,2025-09-09,True
PRD-00000408,USR-00165,tarjeta_credito_hey,2025-11-24,activo,54000.0,6669.0,0.1235,44.2,,,2025-09-06,True
PRD-00000409,USR-00166,cuenta_debito,2023-08-23,activo,,1760.94,,,,,2025-09-03,True
PRD-00000410,USR-00166,tarjeta_credito_hey,2025-11-25,activo,98000.0,20678.0,0.211,41.32,,,2025-11-04,True
PRD-00000411,USR-00166,credito_auto,2025-10-12,activo,118000.0,30090.0,0.255,21.54,36.0,1142.0,2025-09-03,True
PRD-00000412,USR-00167,cuenta_debito,2025-06-30,activo,,9826.72,,,,,2025-11-24,True
PRD-00000413,USR-00167,tarjeta_credito_hey,2025-08-08,activo,7000.0,2358.3,0.3369,30.09,,,2025-09-30,True
PRD-00000414,USR-00167,seguro_compras,2025-11-01,cancelado,,,,,,,2025-11-01,True
PRD-00000415,USR-00168,cuenta_debito,2023-05-30,activo,,65826.03,,,,,2025-10-27,True
PRD-00000416,USR-00168,credito_nomina,2023-07-03,activo,31000.0,8295.6,0.2676,26.85,6.0,1492.87,2025-09-08,True
PRD-00000417,USR-00168,seguro_vida,2023-12-10,activo,,,,,,,2025-11-19,True
PRD-00000418,USR-00169,cuenta_debito,2024-03-19,cancelado,,25094.43,,,,,2025-11-05,True
PRD-00000419,USR-00170,cuenta_debito,2024-11-17,activo,,60249.17,,,,,2025-10-29,True
PRD-00000420,USR-00170,inversion_hey,2025-08-11,activo,,394621.77,,4.3,,,2025-10-03,True
PRD-00000421,USR-00170,tarjeta_credito_hey,2025-09-21,activo,99000.0,28472.4,0.2876,34.43,,,2025-11-02,True
PRD-00000422,USR-00170,seguro_vida,2025-06-23,activo,,,,,,,2025-10-25,True
PRD-00000423,USR-00171,cuenta_debito,2025-07-22,activo,,47663.6,,,,,2025-11-01,True
PRD-00000424,USR-00171,credito_nomina,2024-07-04,activo,11000.0,2384.8,0.2168,21.45,6.0,422.7,2025-11-24,True
PRD-00000425,USR-00171,inversion_hey,2021-11-27,suspendido,,21317.69,,3.64,,,2025-10-20,True
PRD-00000426,USR-00172,cuenta_debito,2025-01-15,cancelado,,71165.53,,,,,2025-10-04,True
PRD-00000427,USR-00172,cuenta_negocios,2025-11-16,cancelado,,28511.89,,,,,2025-09-17,True
PRD-00000428,USR-00172,tarjeta_credito_negocios,2025-05-11,activo,346000.0,120131.2,0.3472,54.06,,,2025-10-08,True
PRD-00000429,USR-00172,credito_auto,2025-02-06,activo,254000.0,42672.0,0.168,21.85,24.0,2210.58,2025-09-18,True
PRD-00000430,USR-00173,cuenta_debito,2024-06-10,activo,,82191.81,,,,,2025-10-01,True
PRD-00000431,USR-00173,tarjeta_credito_hey,2025-04-29,activo,57000.0,11263.2,0.1976,34.86,,,2025-10-06,True
PRD-00000432,USR-00173,credito_nomina,2024-04-23,activo,12000.0,3928.8,0.3274,17.98,24.0,196.1,2025-11-26,True
PRD-00000433,USR-00173,inversion_hey,2023-12-15,activo,,22380.51,,5.64,,,2025-10-06,True
PRD-00000434,USR-00174,cuenta_debito,2025-05-21,activo,,77428.58,,,,,2025-11-14,True
PRD-00000435,USR-00174,credito_personal,2025-10-24,activo,84000.0,71526.0,0.8515,23.55,18.0,4755.22,2025-10-23,True
PRD-00000436,USR-00175,cuenta_debito,2025-11-26,activo,,33580.94,,,,,2025-10-28,True
PRD-00000437,USR-00175,tarjeta_credito_hey,2025-10-17,revision_de_pagos,101000.0,76305.5,0.7555,29.63,,,2025-09-29,True
PRD-00000438,USR-00175,credito_personal,2025-10-31,suspendido,80000.0,78632.0,0.9829,30.99,24.0,4436.71,2025-11-13,True
PRD-00000439,USR-00176,cuenta_debito,2024-08-30,activo,,57528.74,,,,,2025-11-01,True
PRD-00000440,USR-00176,tarjeta_credito_garantizada,2024-01-24,cancelado,15000.0,3238.5,0.2159,59.9,,,2025-09-08,True
PRD-00000441,USR-00177,cuenta_debito,2025-01-23,activo,,21402.91,,,,,2025-10-10,True
PRD-00000442,USR-00177,tarjeta_credito_hey,2025-10-27,activo,29000.0,16521.3,0.5697,33.47,,,2025-09-30,True
PRD-00000443,USR-00177,credito_nomina,2025-02-09,activo,37000.0,9383.2,0.2536,30.59,12.0,917.47,2025-10-10,True
PRD-00000444,USR-00178,cuenta_debito,2025-04-19,activo,,39954.2,,,,,2025-10-24,True
PRD-00000445,USR-00178,credito_nomina,2025-01-09,activo,57000.0,16227.9,0.2847,18.78,18.0,1041.48,2025-08-30,True
PRD-00000446,USR-00179,cuenta_debito,2023-01-02,activo,,73198.09,,,,,2025-11-11,True
PRD-00000447,USR-00179,tarjeta_credito_hey,2024-11-22,activo,131000.0,74211.5,0.5665,35.85,,,2025-10-30,True
PRD-00000448,USR-00179,credito_nomina,2025-02-18,suspendido,17000.0,9785.2,0.5756,20.28,6.0,1728.68,2025-09-15,True
PRD-00000449,USR-00179,inversion_hey,2024-07-22,activo,,24072.94,,6.82,,,2025-10-10,True
PRD-00000450,USR-00180,cuenta_debito,2023-08-16,cancelado,,6377.26,,,,,2025-09-20,True
PRD-00000451,USR-00180,tarjeta_credito_hey,2023-06-20,activo,138000.0,71594.4,0.5188,38.69,,,2025-10-03,True
PRD-00000452,USR-00180,credito_nomina,2025-01-30,activo,34000.0,17992.8,0.5292,23.05,12.0,1693.13,2025-11-09,True
PRD-00000453,USR-00180,inversion_hey,2023-06-16,cancelado,,36477.27,,9.74,,,2025-10-01,True
PRD-00000454,USR-00181,cuenta_debito,2024-06-07,activo,,70394.03,,,,,2025-11-04,True
PRD-00000455,USR-00181,tarjeta_credito_hey,2025-01-24,activo,54000.0,25866.0,0.479,28.66,,,2025-11-13,True
PRD-00000456,USR-00181,credito_nomina,2025-08-16,activo,25000.0,9907.5,0.3963,26.73,6.0,1782.35,2025-11-20,True
PRD-00000457,USR-00182,cuenta_debito,2025-09-29,activo,,12973.08,,,,,2025-09-03,True
PRD-00000458,USR-00183,cuenta_debito,2022-07-03,activo,,74861.5,,,,,2025-09-20,True
PRD-00000459,USR-00183,cuenta_negocios,2025-04-16,activo,,81902.24,,,,,2025-10-28,True
PRD-00000460,USR-00183,tarjeta_credito_negocios,2025-11-11,activo,373000.0,72809.6,0.1952,39.38,,,2025-09-27,True
PRD-00000461,USR-00184,cuenta_debito,2025-07-02,activo,,50815.54,,,,,2025-10-30,True
PRD-00000462,USR-00184,tarjeta_credito_hey,2025-01-16,activo,27000.0,8893.8,0.3294,29.55,,,2025-09-13,True
PRD-00000463,USR-00184,seguro_compras,2025-08-28,activo,,,,,,,2025-09-26,True
PRD-00000464,USR-00185,cuenta_debito,2024-06-15,cancelado,,8595.53,,,,,2025-10-30,True
PRD-00000465,USR-00186,cuenta_debito,2025-11-18,activo,,71088.72,,,,,2025-09-20,True
PRD-00000466,USR-00186,inversion_hey,2024-02-04,activo,,199112.72,,7.82,,,2025-10-20,True
PRD-00000467,USR-00186,tarjeta_credito_hey,2024-02-27,activo,77000.0,14275.8,0.1854,37.7,,,2025-09-15,True
PRD-00000468,USR-00186,seguro_vida,2023-10-25,activo,,,,,,,2025-11-23,True
PRD-00000469,USR-00187,cuenta_debito,2024-02-13,cancelado,,39644.56,,,,,2025-11-28,True
PRD-00000470,USR-00188,cuenta_debito,2023-03-03,activo,,56728.84,,,,,2025-11-08,True
PRD-00000471,USR-00188,tarjeta_credito_hey,2025-01-29,activo,106000.0,75662.8,0.7138,42.35,,,2025-11-20,True
